Date,ticker,source,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,adj_factor,adj_open,adj_close
2025-05-01,SMTK,yfinance,2.289999961853028,2.441999912261963,2.289999961853028,2.369999885559082,2.369999885559082,6100,0.0,0.0,1.0,2.289999961853028,2.369999885559082
2025-05-02,SMTK,yfinance,2.390000104904175,2.390000104904175,2.240000009536743,2.259999990463257,2.259999990463257,9100,0.0,0.0,1.0,2.390000104904175,2.259999990463257
2025-05-05,SMTK,yfinance,2.2799999713897705,2.390000104904175,2.2799999713897705,2.289999961853028,2.289999961853028,11400,0.0,0.0,1.0,2.2799999713897705,2.289999961853028
2025-05-06,SMTK,yfinance,2.240000009536743,2.380000114440918,2.240000009536743,2.240000009536743,2.240000009536743,18900,0.0,0.0,1.0,2.240000009536743,2.240000009536743
2025-05-07,SMTK,yfinance,2.2699999809265137,2.319999933242798,2.200000047683716,2.200000047683716,2.200000047683716,8300,0.0,0.0,1.0,2.2699999809265137,2.200000047683716
2025-05-08,SMTK,yfinance,2.200000047683716,2.400000095367432,2.200000047683716,2.319999933242798,2.319999933242798,16300,0.0,0.0,1.0,2.200000047683716,2.319999933242798
2025-05-09,SMTK,yfinance,2.2690000534057617,2.3010001182556152,2.2300000190734863,2.2300000190734863,2.2300000190734863,4200,0.0,0.0,1.0,2.2690000534057617,2.2300000190734863
2025-05-12,SMTK,yfinance,2.240000009536743,2.390000104904175,2.2100000381469727,2.3420000076293945,2.3420000076293945,30600,0.0,0.0,1.0,2.240000009536743,2.3420000076293945
2025-05-13,SMTK,yfinance,2.369999885559082,2.490000009536743,2.0,2.009999990463257,2.009999990463257,76100,0.0,0.0,1.0,2.369999885559082,2.009999990463257
2025-05-14,SMTK,yfinance,2.069999933242798,2.069999933242798,1.559999942779541,1.5700000524520874,1.5700000524520874,92200,0.0,0.0,1.0,2.069999933242798,1.5700000524520874
2025-05-15,SMTK,yfinance,1.590000033378601,1.600000023841858,1.1100000143051147,1.149999976158142,1.149999976158142,174900,0.0,0.0,1.0,1.590000033378601,1.149999976158142
2025-05-16,SMTK,yfinance,1.149999976158142,1.2009999752044678,1.059999942779541,1.0800000429153442,1.0800000429153442,56300,0.0,0.0,1.0,1.149999976158142,1.0800000429153442
2025-05-19,SMTK,yfinance,1.1100000143051147,1.1200000047683716,1.0,1.090000033378601,1.090000033378601,59300,0.0,0.0,1.0,1.1100000143051147,1.090000033378601
2025-05-20,SMTK,yfinance,1.100000023841858,1.6200000047683716,1.100000023841858,1.340000033378601,1.340000033378601,717300,0.0,0.0,1.0,1.100000023841858,1.340000033378601
